cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Afula,קטן מ-15,אין מידע,43,7.56,5.12,צהוב,56844
Akko,קטן מ-15,אין מידע,26,5.25,5.42,צהוב,49517
Ashdod,17,9.39,181,8.00,5.74,צהוב,226329
Ashqelon,17,11.04,154,10.52,5.38,צהוב,146442
Bat Yam,קטן מ-15,אין מידע,131,10.25,5.34,צהוב,127772
Be'er Sheva,23,10.50,219,10.40,5,צהוב,210624
Be'er Ya'aqov,קטן מ-15,אין מידע,33,11.45,7.81,אדום,28818
Bene Beraq,קטן מ-15,אין מידע,27,1.30,2.28,ירוק,208031
Dimona,קטן מ-15,אין מידע,44,12.59,7.34,כתום,34954
Elat,קטן מ-15,אין מידע,43,8.19,7.73,אדום,52507
Even Yehuda,קטן מ-15,אין מידע,21,14.96,4.99,צהוב,14036
Gan Yavne,קטן מ-15,אין מידע,20,8.37,7.19,כתום,23887
Ganne Tiqwa,קטן מ-15,אין מידע,36,16.74,6.37,כתום,21508
Gedera,קטן מ-15,אין מידע,23,7.98,6.98,כתום,28805
Giv'at Shemu'el,קטן מ-15,אין מידע,27,9.91,6.06,כתום,27236
Giv'atayim,קטן מ-15,אין מידע,75,12.32,6.58,כתום,60872
Hadera,קטן מ-15,אין מידע,103,10.41,3.96,ירוק,98928
Haifa,24,6.96,345,12.11,5.62,צהוב,284981
Herzliyya,קטן מ-15,אין מידע,111,11.19,6.13,כתום,99208
Hod Hasharon,קטן מ-15,אין מידע,97,14.98,6.49,כתום,64755
Holon,קטן מ-15,אין מידע,196,9.97,5.41,צהוב,196510
Jerusalem,20,5.75,348,3.65,3.76,ירוק,952916
Karmi'el,קטן מ-15,אין מידע,60,12.99,7.11,כתום,46190
Kefar Sava,קטן מ-15,אין מידע,167,16.43,6.15,כתום,101664
Kefar Yona,קטן מ-15,אין מידע,33,12.62,5.76,צהוב,26140
Lod,קטן מ-15,אין מידע,19,2.35,3.23,ירוק,80786
Ma'ale Adummim,קטן מ-15,אין מידע,32,8.47,5.74,צהוב,37802
Mevasseret Ziyyon,קטן מ-15,אין מידע,32,13.14,6.23,כתום,24347
Migdal Haemeq,קטן מ-15,אין מידע,17,6.59,4.31,ירוק,25790
Modi'in-Makkabbim-Re'ut,21,20.19,104,10.98,7.07,כתום,94744
Nahariyya,קטן מ-15,אין מידע,54,9.12,5.39,צהוב,59189
Nazareth,קטן מ-15,אין מידע,16,2.06,3.24,ירוק,77734
Nes Ziyyona,קטן מ-15,אין מידע,44,8.71,5.73,צהוב,50532
Nesher,קטן מ-15,אין מידע,21,8.77,5.05,צהוב,23947
Netanya,21,8.94,235,10.51,4.99,צהוב,223562
Nof Hagalil,קטן מ-15,אין מידע,43,10.25,7.15,כתום,41950
Ofaqim,קטן מ-15,אין מידע,21,6.49,5.1,צהוב,32378
Omer,קטן מ-15,אין מידע,16,21.14,7.14,כתום,7569
Or Yehuda,קטן מ-15,אין מידע,31,8.47,6.16,כתום,36587
Pardes Hanna-Karkur,קטן מ-15,אין מידע,44,10.08,5.52,צהוב,43646
Pardesiyya,קטן מ-15,אין מידע,20,30.09,4.95,צהוב,6647
Petah Tiqwa,21,7.00,300,11.98,6.03,כתום,250427
Qadima-Zoran,0,0,21,9.25,6.36,כתום,22711
Qiryat Atta,קטן מ-15,אין מידע,40,6.75,5.4,צהוב,59291
Qiryat Bialik,קטן מ-15,אין מידע,44,10.57,5.87,צהוב,41645
Qiryat Gat,קטן מ-15,אין מידע,54,9.22,5.11,צהוב,58550
Qiryat Motzkin,קטן מ-15,אין מידע,51,11.22,4.92,צהוב,45461
Qiryat Ono,קטן מ-15,אין מידע,46,11.28,5.8,צהוב,40778
Qiryat Tiv'on,0,0,16,8.76,4.2,ירוק,18266
Qiryat Yam,קטן מ-15,אין מידע,34,8.63,3.59,ירוק,39389
Ra'annana,קטן מ-15,אין מידע,89,11.56,5.28,צהוב,76958
Ramat Gan,קטן מ-15,אין מידע,207,12.41,5.76,צהוב,166746
Ramat Hasharon,קטן מ-15,אין מידע,48,10.11,6.08,כתום,47482
Ramla,קטן מ-15,אין מידע,43,5.59,4.73,צהוב,76903
Rehovot,16,10.32,155,10.60,6.11,כתום,146213
Rishon Leziyyon,26,8.10,321,12.54,6.27,כתום,255891
Rosh Haayin,קטן מ-15,אין מידע,53,7.87,6.75,כתום,67337
Sederot,קטן מ-15,אין מידע,20,6.92,4.75,צהוב,28899
Shoham,0,0,16,7.61,5.52,צהוב,21029
Tel Aviv - Yafo,36,7.79,462,9.22,5.95,צהוב,501015
Tel Mond,קטן מ-15,אין מידע,25,18.57,6.64,כתום,13461
Tiberias,קטן מ-15,אין מידע,35,7.66,4.68,צהוב,45686
Tirat Karmel,קטן מ-15,אין מידע,21,8.65,6.11,כתום,24285
Yavne,קטן מ-15,אין מידע,50,10.05,6.55,כתום,49759
Yehud,קטן מ-15,אין מידע,37,12.33,5.39,צהוב,30003
Yoqne'am Illit,קטן מ-15,אין מידע,27,11.22,5.55,צהוב,24061
Zikhron Ya'aqov,0,0,29,12.34,7.37,כתום,23503
