priod_Desc,visited_country,colorName,color_number,sum_arrived,sum_positived,percent_positive,last_update_date,israeli_positive,foreigner_positive
LastMonth,Algeria,כתום,2,2,0,0,2022-10-27T00:00:00.000Z,0,0
LastMonth,Tunisia ,כתום,2,41,0,0,2022-10-27T00:00:00.000Z,0,0
LastMonth,Democratic Republic Of The Congo,כתום,2,22,0,0,2022-10-27T00:00:00.000Z,0,0
LastMonth,Bulgaria,כתום,2,6920,54,0.78,2022-10-27T00:00:00.000Z,54,0
LastMonth,Puerto Rico ,כתום,2,82,0,0,2022-10-27T00:00:00.000Z,0,0
LastMonth,Gibraltar ,כתום,2,6,0,0,2022-10-27T00:00:00.000Z,0,0
LastMonth,Burkina Faso ,כתום,2,43,0,0,2022-10-27T00:00:00.000Z,0,0
LastMonth,Armenia ,כתום,2,113,4,3.54,2022-10-27T00:00:00.000Z,4,0
LastMonth,United States ,כתום,2,92145,198,0.21,2022-10-27T00:00:00.000Z,184,14
LastMonth,Sri Lanka ,כתום,2,320,2,0.63,2022-10-27T00:00:00.000Z,1,1
LastMonth,Belarus ,כתום,2,154,2,1.3,2022-10-27T00:00:00.000Z,2,0
LastMonth,France,כתום,2,30319,229,0.76,2022-10-27T00:00:00.000Z,227,2
LastMonth,Uzbekistan ,כתום,2,1359,23,1.69,2022-10-27T00:00:00.000Z,23,0
LastMonth,Canada,כתום,2,9956,29,0.29,2022-10-27T00:00:00.000Z,28,1
LastMonth,Rwanda  ,כתום,2,40,0,0,2022-10-27T00:00:00.000Z,0,0
LastMonth,Afghanistan,כתום,2,4,0,0,2022-10-27T00:00:00.000Z,0,0
LastMonth,Cyprus ,כתום,2,14960,115,0.77,2022-10-27T00:00:00.000Z,115,0
LastMonth,Democratic Republic Of The Congo,כתום,2,4,0,0,2022-10-27T00:00:00.000Z,0,0
LastMonth,Swaziland  ,כתום,2,2,0,0,2022-10-27T00:00:00.000Z,0,0
LastMonth,Hungary,כתום,2,13935,120,0.86,2022-10-27T00:00:00.000Z,120,0
LastMonth,Zimbabwe ,כתום,2,44,0,0,2022-10-27T00:00:00.000Z,0,0
LastMonth,Eritrea ,כתום,2,2,0,0,2022-10-27T00:00:00.000Z,0,0
LastMonth,Reunion ,כתום,2,3,0,0,2022-10-27T00:00:00.000Z,0,0
LastMonth,Colombia ,כתום,2,980,0,0,2022-10-27T00:00:00.000Z,0,0
LastMonth,Chile  ,כתום,2,233,1,0.43,2022-10-27T00:00:00.000Z,1,0
month3,Democratic Republic Of The Congo,כתום,2,99,0,0,2022-10-27T00:00:00.000Z,0,0
month3,Liechtenstein ,כתום,2,1,0,0,2022-10-27T00:00:00.000Z,0,0
month3,Botswana  ,כתום,2,35,0,0,2022-10-27T00:00:00.000Z,0,0
month3,Lao,כתום,2,117,0,0,2022-10-27T00:00:00.000Z,0,0
month3,Madagascar,כתום,2,89,1,1.12,2022-10-27T00:00:00.000Z,1,0
month3,Costa Rica ,כתום,2,1006,4,0.4,2022-10-27T00:00:00.000Z,4,0
month3,Turkmenistan ,כתום,2,259,0,0,2022-10-27T00:00:00.000Z,0,0
month3,Dominican Republic  ,כתום,2,10,0,0,2022-10-27T00:00:00.000Z,0,0
month3,Ukraine ,כתום,2,224,11,4.91,2022-10-27T00:00:00.000Z,9,2
month3,Trinidad And Tobago,כתום,2,21,0,0,2022-10-27T00:00:00.000Z,0,0
month3,El Salvador ,כתום,2,127,0,0,2022-10-27T00:00:00.000Z,0,0
month3,Brunei,כתום,2,4,0,0,2022-10-27T00:00:00.000Z,0,0
month3,Nigeria,כתום,2,2115,2,0.09,2022-10-27T00:00:00.000Z,2,0
month3,Dominica  ,כתום,2,18,0,0,2022-10-27T00:00:00.000Z,0,0
month3,Samoa,כתום,2,1,0,0,2022-10-27T00:00:00.000Z,0,0
month3,Poland,כתום,2,37130,297,0.8,2022-10-27T00:00:00.000Z,294,3
month3,Vanuatu ,כתום,2,3,0,0,2022-10-27T00:00:00.000Z,0,0
month3,China,כתום,2,1987,1,0.05,2022-10-27T00:00:00.000Z,1,0
month3,Latvia ,כתום,2,4395,60,1.37,2022-10-27T00:00:00.000Z,60,0
month3,Ivory Coast,כתום,2,628,2,0.32,2022-10-27T00:00:00.000Z,1,1
month3,Haiti ,כתום,2,1,0,0,2022-10-27T00:00:00.000Z,0,0
month3,Philippines,כתום,2,5333,14,0.26,2022-10-27T00:00:00.000Z,12,2
month3,Myanmar  ,כתום,2,19,0,0,2022-10-27T00:00:00.000Z,0,0
month3,Andorra,כתום,2,29,0,0,2022-10-27T00:00:00.000Z,0,0
month3,Sri Lanka ,כתום,2,978,4,0.41,2022-10-27T00:00:00.000Z,3,1
month3,Belarus ,כתום,2,688,5,0.73,2022-10-27T00:00:00.000Z,5,0
month3,Croatia ,כתום,2,6203,68,1.1,2022-10-27T00:00:00.000Z,67,1
month3,Solomon Islands,כתום,2,4,0,0,2022-10-27T00:00:00.000Z,0,0
month3,Bolivia ,כתום,2,305,0,0,2022-10-27T00:00:00.000Z,0,0
month3,Martinique ,כתום,2,27,0,0,2022-10-27T00:00:00.000Z,0,0
month3,South Africa,כתום,2,7461,22,0.29,2022-10-27T00:00:00.000Z,22,0
month3,Republic Of The Congo,כתום,2,10,0,0,2022-10-27T00:00:00.000Z,0,0
