averageInfected,begin_date,end_date,isCurrentWeek
1883,2022-08-07T00:00:00.000Z,2022-08-13T00:00:00.000Z,False
1312,2022-08-14T00:00:00.000Z,2022-08-20T00:00:00.000Z,False
988,2022-08-21T00:00:00.000Z,2022-08-27T00:00:00.000Z,False
988,2022-08-28T00:00:00.000Z,2022-08-29T00:00:00.000Z,True
